274215840.805337
281443325.504016
277801196.622855
317282220.812829
313445960.742865
325126231.665069
356473212.505311
348402341.598213
356473212.505311
427235625.232599
440702132.45661
431668571.819947
526114877.878795
516206985.708508
516206985.708508
551608753.220782
551608753.220782
546613705.823598
578906012.263838
583990542.798787
578906012.263838
666835168.666069
672324502.003648
689122462.561367
713247383.554346
702006024.642715
713247383.554346
757785763.597412
763673882.81878
751952277.307415
