23798254822691.9
24292140438119.1
24043591561377.4
29307672768901.4
29027353306444.2
29878668239105.4
34923371066413.4
34296848071473.1
34923371066413.4
46550841517640
47707979809678.4
46932572626588.2
62011906872494.1
61085432207786.4
61085432207786.4
67994867978446.9
67994867978446.9
67506773166879.5
74351880104967.4
74868719046857.3
74351880104967.4
91302402604162.1
91897580661264.2
93712732228563.5
100521014124477
99263042986819.7
100521014124477
109843403094832
110519603313146
109172412434845
