0.050731
0.04988
0.056505
0.057381
0.055934
0.03589
0.06815
0.07143
0.06555
0.08291
0.08671
0.06913
0.09046
0.1024
0.08167
0.09234
0.1741
0.09379
0.11896
0.1699
0.19635
0.22325
0.22972
0.282
0.25418
0.29111
0.23792
0.22338
0.26313
0.25599
